algorithm;stop_threshold;run;iteration;current_coverage;current_active_wp;best_coverage;best_active_wp;elapsed_ms
CompactingSolver;50;5;64;99.97266;46.99226;100.00000;47.00233;31439
CompactingSolver;50;5;65;99.94533;46.98219;100.00000;47.00233;31933
CompactingSolver;50;5;66;99.94533;46.97859;100.00000;47.00233;32413
CompactingSolver;50;5;67;99.90432;46.96708;100.00000;47.00233;32924
CompactingSolver;50;5;68;99.90432;46.96708;100.00000;47.00233;33404
CompactingSolver;50;5;69;99.95899;46.98722;100.00000;47.00233;33898
CompactingSolver;50;5;70;99.95899;46.98722;100.00000;47.00233;34388
CompactingSolver;50;5;71;99.97266;46.99226;100.00000;47.00233;34887
CompactingSolver;50;5;72;99.90432;46.96708;100.00000;47.00233;35368
CompactingSolver;50;5;73;99.90432;46.95485;100.00000;47.00233;35878
CompactingSolver;50;5;74;99.93166;46.97715;100.00000;47.00233;36369
CompactingSolver;50;5;75;99.94533;46.98219;100.00000;47.00233;36854
CompactingSolver;50;5;76;99.90432;46.96708;100.00000;47.00233;37342
CompactingSolver;50;5;77;99.91799;46.97212;100.00000;47.00233;37830
CompactingSolver;50;5;78;99.97266;46.99226;100.00000;47.00233;38312
CompactingSolver;50;5;79;99.84964;46.94694;100.00000;47.00233;38817
CompactingSolver;50;5;80;99.93166;46.97715;100.00000;47.00233;39295
CompactingSolver;50;5;81;99.91799;46.97212;100.00000;47.00233;39785
CompactingSolver;50;5;82;99.83598;46.93831;100.00000;47.00233;40268
CompactingSolver;100;1;0;99.80864;46.92823;99.80864;46.92823;482
CompactingSolver;100;1;1;99.90432;46.96348;99.90432;46.96348;962
CompactingSolver;100;1;2;99.94533;46.97859;99.94533;46.97859;1438
CompactingSolver;100;1;3;99.98633;46.99730;99.98633;46.99730;1914
CompactingSolver;100;1;4;99.89065;46.96205;99.98633;46.99730;2399
CompactingSolver;100;1;5;99.89065;46.96205;99.98633;46.99730;2878
CompactingSolver;100;1;6;99.91799;46.97212;99.98633;46.99730;3357
CompactingSolver;100;1;7;99.98633;46.99730;99.98633;46.99730;3838
CompactingSolver;100;1;8;99.90432;46.95989;99.98633;46.99730;4320
CompactingSolver;100;1;9;99.91799;46.96852;99.98633;46.99730;4799
CompactingSolver;100;1;10;99.93166;46.97356;99.98633;46.99730;5279
CompactingSolver;100;1;11;99.91799;46.96852;99.98633;46.99730;5761
CompactingSolver;100;1;12;99.91799;46.97212;99.98633;46.99730;6239
CompactingSolver;100;1;13;99.87698;46.95701;99.98633;46.99730;6720
CompactingSolver;100;1;14;99.87698;46.95701;99.98633;46.99730;7200
CompactingSolver;100;1;15;99.93166;46.97715;99.98633;46.99730;7679
CompactingSolver;100;1;16;99.89065;46.95845;99.98633;46.99730;8163
CompactingSolver;100;1;17;99.83598;46.94190;99.98633;46.99730;8643
CompactingSolver;100;1;18;99.95899;46.98722;99.98633;46.99730;9125
CompactingSolver;100;1;19;99.89065;46.95845;99.98633;46.99730;9612
CompactingSolver;100;1;20;99.90432;46.96708;99.98633;46.99730;10094
CompactingSolver;100;1;21;99.93166;46.97715;99.98633;46.99730;10577
CompactingSolver;100;1;22;99.97266;46.99226;99.98633;46.99730;11064
CompactingSolver;100;1;23;99.94533;46.98219;99.98633;46.99730;11541
CompactingSolver;100;1;24;99.86331;46.94838;99.98633;46.99730;12027
CompactingSolver;100;1;25;99.91799;46.97212;99.98633;46.99730;12527
CompactingSolver;100;1;26;99.93166;46.97715;99.98633;46.99730;13019
CompactingSolver;100;1;27;99.89065;46.96205;99.98633;46.99730;13513
CompactingSolver;100;1;28;99.94533;46.98219;99.98633;46.99730;13997
CompactingSolver;100;1;29;99.94533;46.98219;99.98633;46.99730;14502
CompactingSolver;100;1;30;99.87698;46.95701;99.98633;46.99730;14982
CompactingSolver;100;1;31;99.91799;46.96852;99.98633;46.99730;15461
CompactingSolver;100;1;32;99.90432;46.96708;99.98633;46.99730;15951
CompactingSolver;100;1;33;99.87698;46.95341;99.98633;46.99730;16429
CompactingSolver;100;1;34;99.90432;46.96708;99.98633;46.99730;16907
CompactingSolver;100;1;35;99.93166;46.97715;99.98633;46.99730;17390
CompactingSolver;100;1;36;99.94533;46.98219;99.98633;46.99730;17880
CompactingSolver;100;1;37;99.94533;46.98219;99.98633;46.99730;18366
CompactingSolver;100;1;38;99.90432;46.96708;99.98633;46.99730;18844
CompactingSolver;100;1;39;99.97266;46.99226;99.98633;46.99730;19324
CompactingSolver;100;1;40;99.84964;46.94694;99.98633;46.99730;19807
CompactingSolver;100;1;41;99.95899;46.98722;99.98633;46.99730;20286
CompactingSolver;100;1;42;99.91799;46.96852;99.98633;46.99730;20767
CompactingSolver;100;1;43;99.94533;46.98219;99.98633;46.99730;21255
CompactingSolver;100;1;44;99.87698;46.95701;99.98633;46.99730;21745
CompactingSolver;100;1;45;99.89065;46.96205;99.98633;46.99730;22233
CompactingSolver;100;1;46;99.89065;46.96205;99.98633;46.99730;22737
CompactingSolver;100;1;47;99.90432;46.96708;99.98633;46.99730;23215
CompactingSolver;100;1;48;99.94533;46.98219;99.98633;46.99730;23707
CompactingSolver;100;1;49;99.93166;46.97715;99.98633;46.99730;24188
CompactingSolver;100;1;50;99.89065;46.96205;99.98633;46.99730;24677
CompactingSolver;100;1;51;100.00000;47.00233;100.00000;47.00233;25157
CompactingSolver;100;1;52;99.94533;46.98219;100.00000;47.00233;25635
CompactingSolver;100;1;53;99.91799;46.97212;100.00000;47.00233;26118
CompactingSolver;100;1;54;99.90432;46.96708;100.00000;47.00233;26596
CompactingSolver;100;1;55;99.97266;46.99226;100.00000;47.00233;27077
CompactingSolver;100;1;56;99.93166;46.97715;100.00000;47.00233;27552
CompactingSolver;100;1;57;99.90432;46.96708;100.00000;47.00233;28030
CompactingSolver;100;1;58;99.95899;46.98722;100.00000;47.00233;28505
CompactingSolver;100;1;59;99.94533;46.97859;100.00000;47.00233;28985
CompactingSolver;100;1;60;99.93166;46.97715;100.00000;47.00233;29463
CompactingSolver;100;1;61;99.93166;46.97715;100.00000;47.00233;29943
CompactingSolver;100;1;62;99.93166;46.97715;100.00000;47.00233;30423
CompactingSolver;100;1;63;99.91799;46.97212;100.00000;47.00233;30904
CompactingSolver;100;1;64;99.86331;46.95197;100.00000;47.00233;31382
CompactingSolver;100;1;65;99.97266;46.99226;100.00000;47.00233;31863
CompactingSolver;100;1;66;99.83598;46.93831;100.00000;47.00233;32344
CompactingSolver;100;1;67;99.87698;46.95701;100.00000;47.00233;32841
CompactingSolver;100;1;68;99.89065;46.96205;100.00000;47.00233;33325
CompactingSolver;100;1;69;99.89065;46.96205;100.00000;47.00233;33804
CompactingSolver;100;1;70;99.94533;46.98219;100.00000;47.00233;34282
CompactingSolver;100;1;71;99.94533;46.98219;100.00000;47.00233;34762
CompactingSolver;100;1;72;99.90432;46.96708;100.00000;47.00233;35241
CompactingSolver;100;1;73;99.98633;46.99730;100.00000;47.00233;35729
CompactingSolver;100;1;74;99.89065;46.96205;100.00000;47.00233;36206
CompactingSolver;100;1;75;99.94533;46.98219;100.00000;47.00233;36687
CompactingSolver;100;1;76;99.91799;46.97212;100.00000;47.00233;37171
CompactingSolver;100;1;77;99.94533;46.97859;100.00000;47.00233;37656
CompactingSolver;100;1;78;99.90432;46.96708;100.00000;47.00233;38135
CompactingSolver;100;1;79;99.90432;46.96708;100.00000;47.00233;38614
CompactingSolver;100;1;80;99.82231;46.93327;100.00000;47.00233;39096
CompactingSolver;100;1;81;99.93166;46.97356;100.00000;47.00233;39599
CompactingSolver;100;1;82;99.94533;46.98219;100.00000;47.00233;40080
CompactingSolver;100;1;83;99.90432;46.96708;100.00000;47.00233;40568
CompactingSolver;100;1;84;99.91799;46.97212;100.00000;47.00233;41051
CompactingSolver;100;1;85;99.90432;46.96708;100.00000;47.00233;41531
CompactingSolver;100;1;86;99.95899;46.98722;100.00000;47.00233;42013
CompactingSolver;100;1;87;99.95899;46.98722;100.00000;47.00233;42494
CompactingSolver;100;1;88;99.90432;46.96708;100.00000;47.00233;42978
CompactingSolver;100;1;89;99.87698;46.95701;100.00000;47.00233;43458
CompactingSolver;100;1;90;100.00000;47.00233;100.00000;47.00233;43940
CompactingSolver;100;1;91;99.90432;46.96708;100.00000;47.00233;44423
CompactingSolver;100;1;92;99.95899;46.98363;100.00000;47.00233;44902
CompactingSolver;100;1;93;99.91799;46.97212;100.00000;47.00233;45383
CompactingSolver;100;1;94;99.89065;46.96205;100.00000;47.00233;45877
CompactingSolver;100;1;95;99.86331;46.95197;100.00000;47.00233;46369
CompactingSolver;100;1;96;99.95899;46.98722;100.00000;47.00233;46879
CompactingSolver;100;1;97;99.91799;46.97212;100.00000;47.00233;47363
CompactingSolver;100;1;98;99.90432;46.96708;100.00000;47.00233;47859
CompactingSolver;100;1;99;99.91799;46.97212;100.00000;47.00233;48337
CompactingSolver;100;1;100;99.93166;46.97715;100.00000;47.00233;48819
CompactingSolver;100;1;101;99.90432;46.96708;100.00000;47.00233;49310
CompactingSolver;100;1;102;99.98633;46.99730;100.00000;47.00233;49817
CompactingSolver;100;1;103;99.94533;46.98219;100.00000;47.00233;50326
CompactingSolver;100;1;104;99.89065;46.95845;100.00000;47.00233;50811
CompactingSolver;100;1;105;99.93166;46.97715;100.00000;47.00233;51308
CompactingSolver;100;1;106;99.87698;46.95701;100.00000;47.00233;51789
CompactingSolver;100;1;107;99.83598;46.93831;100.00000;47.00233;52270
CompactingSolver;100;1;108;99.90432;46.96708;100.00000;47.00233;52751
CompactingSolver;100;1;109;99.87698;46.95701;100.00000;47.00233;53248
CompactingSolver;100;1;110;99.89065;46.96205;100.00000;47.00233;53725
CompactingSolver;100;1;111;99.97266;46.99226;100.00000;47.00233;54206
CompactingSolver;100;1;112;99.94533;46.98219;100.00000;47.00233;54682
CompactingSolver;100;1;113;99.90432;46.96708;100.00000;47.00233;55163
CompactingSolver;100;1;114;99.87698;46.95701;100.00000;47.00233;55647
CompactingSolver;100;1;115;99.90432;46.96348;100.00000;47.00233;56130
CompactingSolver;100;1;116;99.91799;46.97212;100.00000;47.00233;56612
CompactingSolver;100;1;117;99.95899;46.98363;100.00000;47.00233;57090
CompactingSolver;100;1;118;99.94533;46.98219;100.00000;47.00233;57577
CompactingSolver;100;1;119;99.91799;46.97212;100.00000;47.00233;58063
CompactingSolver;100;1;120;99.86331;46.95197;100.00000;47.00233;58568
CompactingSolver;100;1;121;99.93166;46.97715;100.00000;47.00233;59074
CompactingSolver;100;1;122;99.90432;46.96708;100.00000;47.00233;59553
CompactingSolver;100;1;123;99.91799;46.94262;100.00000;47.00233;60034
CompactingSolver;100;1;124;99.97266;46.99226;100.00000;47.00233;60514
CompactingSolver;100;1;125;99.98633;46.99730;100.00000;47.00233;61052
CompactingSolver;100;1;126;99.93166;46.97715;100.00000;47.00233;61552
CompactingSolver;100;1;127;99.87698;46.95701;100.00000;47.00233;62056
CompactingSolver;100;1;128;99.91799;46.97212;100.00000;47.00233;62556
CompactingSolver;100;1;129;99.91799;46.97212;100.00000;47.00233;63047
CompactingSolver;100;1;130;99.89065;46.96205;100.00000;47.00233;63542
CompactingSolver;100;1;131;99.94533;46.98219;100.00000;47.00233;64023
CompactingSolver;100;1;132;99.83598;46.94190;100.00000;47.00233;64522
CompactingSolver;100;1;133;99.91799;46.97212;100.00000;47.00233;65003
CompactingSolver;100;1;134;99.90432;46.96708;100.00000;47.00233;65484
CompactingSolver;100;1;135;99.82231;46.93687;100.00000;47.00233;65965
CompactingSolver;100;1;136;99.89065;46.96205;100.00000;47.00233;66458
CompactingSolver;100;1;137;99.94533;46.98219;100.00000;47.00233;66945
CompactingSolver;100;1;138;99.98633;46.99730;100.00000;47.00233;67424
CompactingSolver;100;1;139;99.82231;46.93687;100.00000;47.00233;67929
CompactingSolver;100;1;140;99.93166;46.97715;100.00000;47.00233;68410
CompactingSolver;100;1;141;99.95899;46.98722;100.00000;47.00233;68902
CompactingSolver;100;1;142;99.91799;46.97212;100.00000;47.00233;69390
CompactingSolver;100;1;143;99.87698;46.95701;100.00000;47.00233;69899
CompactingSolver;100;1;144;99.91799;46.97212;100.00000;47.00233;70392
CompactingSolver;100;1;145;99.87698;46.95341;100.00000;47.00233;70889
CompactingSolver;100;1;146;99.98633;46.99730;100.00000;47.00233;71371
CompactingSolver;100;1;147;99.94533;46.98219;100.00000;47.00233;71860
CompactingSolver;100;1;148;99.98633;46.99730;100.00000;47.00233;72342
CompactingSolver;100;1;149;99.98633;46.99730;100.00000;47.00233;72825
CompactingSolver;100;1;150;99.89065;46.96205;100.00000;47.00233;73311
CompactingSolver;100;2;0;99.95899;46.98722;99.95899;46.98722;495
CompactingSolver;100;2;1;99.90432;46.96708;99.95899;46.98722;985
CompactingSolver;100;2;2;99.90432;46.96708;99.95899;46.98722;1478
CompactingSolver;100;2;3;99.91799;46.97212;99.95899;46.98722;1958
CompactingSolver;100;2;4;99.93166;46.97715;99.95899;46.98722;2437
CompactingSolver;100;2;5;99.87698;46.95701;99.95899;46.98722;2912
CompactingSolver;100;2;6;99.91799;46.97212;99.95899;46.98722;3399
CompactingSolver;100;2;7;99.87698;46.95701;99.95899;46.98722;3876
CompactingSolver;100;2;8;99.95899;46.98722;99.95899;46.98722;4348
CompactingSolver;100;2;9;99.94533;46.98219;99.95899;46.98722;4826
CompactingSolver;100;2;10;99.91799;46.96852;99.95899;46.98722;5308
CompactingSolver;100;2;11;99.91799;46.97212;99.95899;46.98722;5795
CompactingSolver;100;2;12;99.90432;46.96348;99.95899;46.98722;6276
CompactingSolver;100;2;13;99.90432;46.96708;99.95899;46.98722;6757
CompactingSolver;100;2;14;99.91799;46.96852;99.95899;46.98722;7232
CompactingSolver;100;2;15;99.90432;46.96708;99.95899;46.98722;7709
CompactingSolver;100;2;16;99.91799;46.97212;99.95899;46.98722;8186
CompactingSolver;100;2;17;99.94533;46.98219;99.95899;46.98722;8661
CompactingSolver;100;2;18;99.95899;46.98722;99.95899;46.98722;9135
CompactingSolver;100;2;19;99.93166;46.97715;99.95899;46.98722;9610
CompactingSolver;100;2;20;99.94533;46.98219;99.95899;46.98722;10084
CompactingSolver;100;2;21;99.94533;46.95269;99.95899;46.98722;10562
CompactingSolver;100;2;22;99.87698;46.95701;99.95899;46.98722;11035
CompactingSolver;100;2;23;99.91799;46.97212;99.95899;46.98722;11513
CompactingSolver;100;2;24;99.94533;46.98219;99.95899;46.98722;11991
CompactingSolver;100;2;25;99.91799;46.97212;99.95899;46.98722;12475
CompactingSolver;100;2;26;99.89065;46.96205;99.95899;46.98722;12952
CompactingSolver;100;2;27;99.90432;46.96708;99.95899;46.98722;13431
CompactingSolver;100;2;28;99.91799;46.97212;99.95899;46.98722;13906
CompactingSolver;100;2;29;99.91799;46.97212;99.95899;46.98722;14382
CompactingSolver;100;2;30;99.94533;46.98219;99.95899;46.98722;14863
CompactingSolver;100;2;31;99.90432;46.96708;99.95899;46.98722;15342
CompactingSolver;100;2;32;99.95899;46.98722;99.95899;46.98722;15817
CompactingSolver;100;2;33;99.97266;46.99226;99.97266;46.99226;16293
CompactingSolver;100;2;34;99.90432;46.96708;99.97266;46.99226;16771
CompactingSolver;100;2;35;99.90432;46.96708;99.97266;46.99226;17245
CompactingSolver;100;2;36;99.91799;46.96852;99.97266;46.99226;17727
CompactingSolver;100;2;37;99.83598;46.94190;99.97266;46.99226;18203
CompactingSolver;100;2;38;99.89065;46.96205;99.97266;46.99226;18681
CompactingSolver;100;2;39;99.94533;46.98219;99.97266;46.99226;19155
CompactingSolver;100;2;40;99.90432;46.96348;99.97266;46.99226;19632
CompactingSolver;100;2;41;99.91799;46.97212;99.97266;46.99226;20121
CompactingSolver;100;2;42;99.91799;46.97212;99.97266;46.99226;20598
CompactingSolver;100;2;43;99.84964;46.94694;99.97266;46.99226;21071
CompactingSolver;100;2;44;99.93166;46.97715;99.97266;46.99226;21547
CompactingSolver;100;2;45;99.98633;46.99730;99.98633;46.99730;22025
CompactingSolver;100;2;46;99.93166;46.97715;99.98633;46.99730;22507
CompactingSolver;100;2;47;99.84964;46.94334;99.98633;46.99730;22985
CompactingSolver;100;2;48;99.87698;46.95701;99.98633;46.99730;23462
CompactingSolver;100;2;49;99.91799;46.97212;99.98633;46.99730;23941
CompactingSolver;100;2;50;99.95899;46.98722;99.98633;46.99730;24417
CompactingSolver;100;2;51;99.89065;46.96205;99.98633;46.99730;24896
CompactingSolver;100;2;52;99.93166;46.97715;99.98633;46.99730;25374
CompactingSolver;100;2;53;99.90432;46.96708;99.98633;46.99730;25847
CompactingSolver;100;2;54;99.97266;46.99226;99.98633;46.99730;26326
CompactingSolver;100;2;55;99.94533;46.97859;99.98633;46.99730;26803
CompactingSolver;100;2;56;99.95899;46.98722;99.98633;46.99730;27281
CompactingSolver;100;2;57;99.91799;46.97212;99.98633;46.99730;27788
CompactingSolver;100;2;58;99.83598;46.94190;99.98633;46.99730;28278
CompactingSolver;100;2;59;99.89065;46.96205;99.98633;46.99730;28755
CompactingSolver;100;2;60;99.93166;46.97715;99.98633;46.99730;29263
CompactingSolver;100;2;61;99.94533;46.98219;99.98633;46.99730;29746
CompactingSolver;100;2;62;99.91799;46.97212;99.98633;46.99730;30219
CompactingSolver;100;2;63;99.90432;46.96708;99.98633;46.99730;30694
CompactingSolver;100;2;64;99.87698;46.95701;99.98633;46.99730;31170
CompactingSolver;100;2;65;99.80864;46.93183;99.98633;46.99730;31646
CompactingSolver;100;2;66;99.86331;46.95197;99.98633;46.99730;32120
CompactingSolver;100;2;67;99.97266;46.98003;99.98633;46.99730;32601
CompactingSolver;100;2;68;99.93166;46.97356;99.98633;46.99730;33076
CompactingSolver;100;2;69;99.91799;46.97212;99.98633;46.99730;33552
CompactingSolver;100;2;70;99.94533;46.98219;99.98633;46.99730;34026
CompactingSolver;100;2;71;99.97266;46.99226;99.98633;46.99730;34498
CompactingSolver;100;2;72;99.90432;46.96708;99.98633;46.99730;34975
CompactingSolver;100;2;73;99.95899;46.98722;99.98633;46.99730;35457
CompactingSolver;100;2;74;99.93166;46.97715;99.98633;46.99730;35953
CompactingSolver;100;2;75;99.93166;46.97715;99.98633;46.99730;36459
CompactingSolver;100;2;76;99.95899;46.98722;99.98633;46.99730;36963
CompactingSolver;100;2;77;99.94533;46.98219;99.98633;46.99730;37469
CompactingSolver;100;2;78;99.91799;46.97212;99.98633;46.99730;37943
CompactingSolver;100;2;79;99.90432;46.96708;99.98633;46.99730;38424
CompactingSolver;100;2;80;99.89065;46.96205;99.98633;46.99730;38928
CompactingSolver;100;2;81;99.89065;46.96205;99.98633;46.99730;39401
CompactingSolver;100;2;82;99.93166;46.97715;99.98633;46.99730;39878
CompactingSolver;100;2;83;99.89065;46.95845;99.98633;46.99730;40354
CompactingSolver;100;2;84;99.93166;46.97715;99.98633;46.99730;40828
CompactingSolver;100;2;85;99.86331;46.95197;99.98633;46.99730;41302
CompactingSolver;100;2;86;99.90432;46.96348;99.98633;46.99730;41778
CompactingSolver;100;2;87;99.93166;46.97715;99.98633;46.99730;42254
CompactingSolver;100;2;88;99.95899;46.98722;99.98633;46.99730;42734
CompactingSolver;100;2;89;99.91799;46.97212;99.98633;46.99730;43208
CompactingSolver;100;2;90;99.94533;46.98219;99.98633;46.99730;43685
CompactingSolver;100;2;91;99.91799;46.97212;99.98633;46.99730;44162
CompactingSolver;100;2;92;99.90432;46.96708;99.98633;46.99730;44639
CompactingSolver;100;2;93;99.83598;46.93831;99.98633;46.99730;45117
CompactingSolver;100;2;94;99.93166;46.97715;99.98633;46.99730;45593
CompactingSolver;100;2;95;99.93166;46.97715;99.98633;46.99730;46074
CompactingSolver;100;2;96;99.91799;46.97212;99.98633;46.99730;46562
CompactingSolver;100;2;97;99.91799;46.97212;99.98633;46.99730;47047
CompactingSolver;100;2;98;99.94533;46.98219;99.98633;46.99730;47556
CompactingSolver;100;2;99;99.90432;46.96708;99.98633;46.99730;48034
CompactingSolver;100;2;100;99.90432;46.96348;99.98633;46.99730;48531
CompactingSolver;100;2;101;99.93166;46.97715;99.98633;46.99730;49029
CompactingSolver;100;2;102;99.94533;46.98219;99.98633;46.99730;49563
CompactingSolver;100;2;103;99.94533;46.98219;99.98633;46.99730;50102
CompactingSolver;100;2;104;99.84964;46.94694;99.98633;46.99730;50579
CompactingSolver;100;2;105;99.80864;46.93183;99.98633;46.99730;51072
CompactingSolver;100;2;106;99.89065;46.96205;99.98633;46.99730;51573
CompactingSolver;100;2;107;99.95899;46.98722;99.98633;46.99730;52093
CompactingSolver;100;2;108;99.93166;46.97715;99.98633;46.99730;52613
CompactingSolver;100;2;109;99.93166;46.97715;99.98633;46.99730;53117
CompactingSolver;100;2;110;99.87698;46.95701;99.98633;46.99730;53594
CompactingSolver;100;2;111;99.87698;46.95701;99.98633;46.99730;54072
CompactingSolver;100;2;112;99.91799;46.97212;99.98633;46.99730;54552
CompactingSolver;100;2;113;99.94533;46.98219;99.98633;46.99730;55032
CompactingSolver;100;2;114;99.98633;46.99730;99.98633;46.99730;55509
CompactingSolver;100;2;115;99.94533;46.98219;99.98633;46.99730;55985
CompactingSolver;100;2;116;99.87698;46.92751;99.98633;46.99730;56471
CompactingSolver;100;2;117;99.87698;46.95701;99.98633;46.99730;56946
CompactingSolver;100;2;118;99.90432;46.96708;99.98633;46.99730;57426
CompactingSolver;100;2;119;99.89065;46.96205;99.98633;46.99730;57900
CompactingSolver;100;2;120;99.83598;46.94190;99.98633;46.99730;58408
CompactingSolver;100;2;121;99.89065;46.96205;99.98633;46.99730;58937
CompactingSolver;100;2;122;100.00000;47.00233;100.00000;47.00233;59486
CompactingSolver;100;2;123;99.82231;46.93687;100.00000;47.00233;59994
CompactingSolver;100;2;124;99.90432;46.96708;100.00000;47.00233;60467
CompactingSolver;100;2;125;99.91799;46.97212;100.00000;47.00233;60947
CompactingSolver;100;2;126;99.98633;46.99730;100.00000;47.00233;61435
CompactingSolver;100;2;127;99.90432;46.96708;100.00000;47.00233;61946
CompactingSolver;100;2;128;99.94533;46.98219;100.00000;47.00233;62434
CompactingSolver;100;2;129;99.94533;46.98219;100.00000;47.00233;62949
CompactingSolver;100;2;130;99.87698;46.95701;100.00000;47.00233;63426
CompactingSolver;100;2;131;99.91799;46.97212;100.00000;47.00233;63903
CompactingSolver;100;2;132;99.93166;46.97715;100.00000;47.00233;64380
CompactingSolver;100;2;133;99.95899;46.98722;100.00000;47.00233;64858
CompactingSolver;100;2;134;99.89065;46.96205;100.00000;47.00233;65337
CompactingSolver;100;2;135;99.90432;46.96708;100.00000;47.00233;65820
CompactingSolver;100;2;136;99.94533;46.98219;100.00000;47.00233;66295
CompactingSolver;100;2;137;99.87698;46.95701;100.00000;47.00233;66780
CompactingSolver;100;2;138;99.91799;46.97212;100.00000;47.00233;67271
CompactingSolver;100;2;139;99.89065;46.96205;100.00000;47.00233;67756
CompactingSolver;100;2;140;99.94533;46.98219;100.00000;47.00233;68235
CompactingSolver;100;2;141;99.86331;46.95197;100.00000;47.00233;68711
CompactingSolver;100;2;142;99.84964;46.94694;100.00000;47.00233;69189
CompactingSolver;100;2;143;99.91799;46.97212;100.00000;47.00233;69670
CompactingSolver;100;2;144;99.95899;46.98722;100.00000;47.00233;70152
CompactingSolver;100;2;145;99.95899;46.98722;100.00000;47.00233;70646
CompactingSolver;100;2;146;99.97266;46.99226;100.00000;47.00233;71139
CompactingSolver;100;2;147;99.89065;46.96205;100.00000;47.00233;71636
CompactingSolver;100;2;148;99.87698;46.95701;100.00000;47.00233;72140
CompactingSolver;100;2;149;99.95899;46.98722;100.00000;47.00233;72628
CompactingSolver;100;2;150;99.95899;46.98722;100.00000;47.00233;73107
CompactingSolver;100;2;151;100.00000;47.00233;100.00000;47.00233;73587
CompactingSolver;100;2;152;99.94533;46.98219;100.00000;47.00233;74064
CompactingSolver;100;2;153;99.97266;46.98866;100.00000;47.00233;74541
CompactingSolver;100;2;154;99.98633;46.99730;100.00000;47.00233;75015
CompactingSolver;100;2;155;99.83598;46.94190;100.00000;47.00233;75492
CompactingSolver;100;2;156;99.95899;46.98363;100.00000;47.00233;75967
CompactingSolver;100;2;157;99.89065;46.96205;100.00000;47.00233;76444
CompactingSolver;100;2;158;99.94533;46.98219;100.00000;47.00233;76920
CompactingSolver;100;2;159;99.86331;46.95197;100.00000;47.00233;77398
CompactingSolver;100;2;160;99.97266;46.99226;100.00000;47.00233;77876
CompactingSolver;100;2;161;99.91799;46.97212;100.00000;47.00233;78352
CompactingSolver;100;2;162;99.94533;46.98219;100.00000;47.00233;78831
CompactingSolver;100;2;163;99.91799;46.97212;100.00000;47.00233;79305
CompactingSolver;100;2;164;99.93166;46.97715;100.00000;47.00233;79779
CompactingSolver;100;2;165;99.93166;46.97715;100.00000;47.00233;80256
CompactingSolver;100;2;166;99.93166;46.97715;100.00000;47.00233;80732
CompactingSolver;100;2;167;99.91799;46.97212;100.00000;47.00233;81210
CompactingSolver;100;2;168;99.82231;46.93687;100.00000;47.00233;81683
CompactingSolver;100;2;169;99.91799;46.96852;100.00000;47.00233;82160
CompactingSolver;100;2;170;99.91799;46.97212;100.00000;47.00233;82636
CompactingSolver;100;2;171;99.89065;46.96205;100.00000;47.00233;83111
CompactingSolver;100;2;172;99.93166;46.97715;100.00000;47.00233;83587
CompactingSolver;100;2;173;99.89065;46.96205;100.00000;47.00233;84062
CompactingSolver;100;2;174;99.91799;46.97212;100.00000;47.00233;84538
CompactingSolver;100;2;175;99.93166;46.97715;100.00000;47.00233;85014
CompactingSolver;100;2;176;99.98633;46.99730;100.00000;47.00233;85489
CompactingSolver;100;2;177;99.94533;46.97859;100.00000;47.00233;85964
CompactingSolver;100;2;178;99.89065;46.96205;100.00000;47.00233;86437
CompactingSolver;100;2;179;99.93166;46.97356;100.00000;47.00233;86916
CompactingSolver;100;2;180;99.91799;46.97212;100.00000;47.00233;87393
CompactingSolver;100;2;181;99.89065;46.96205;100.00000;47.00233;87870
CompactingSolver;100;2;182;99.90432;46.96708;100.00000;47.00233;88347
CompactingSolver;100;2;183;99.97266;46.99226;100.00000;47.00233;88823
CompactingSolver;100;2;184;99.97266;46.99226;100.00000;47.00233;89300
CompactingSolver;100;2;185;100.00000;47.00233;100.00000;47.00233;89777
CompactingSolver;100;2;186;99.95899;46.98722;100.00000;47.00233;90256
CompactingSolver;100;2;187;99.89065;46.96205;100.00000;47.00233;90756
CompactingSolver;100;2;188;99.93166;46.97715;100.00000;47.00233;91281
CompactingSolver;100;2;189;99.91799;46.96852;100.00000;47.00233;91784
CompactingSolver;100;2;190;99.94533;46.98219;100.00000;47.00233;92281
CompactingSolver;100;2;191;99.95899;46.98722;100.00000;47.00233;92778
CompactingSolver;100;2;192;99.97266;46.99226;100.00000;47.00233;93262
CompactingSolver;100;2;193;99.98633;46.99730;100.00000;47.00233;93750
CompactingSolver;100;2;194;99.93166;46.97715;100.00000;47.00233;94248
CompactingSolver;100;2;195;99.89065;46.95845;100.00000;47.00233;94741
CompactingSolver;100;2;196;99.89065;46.96205;100.00000;47.00233;95238
CompactingSolver;100;2;197;99.95899;46.98363;100.00000;47.00233;95740
CompactingSolver;100;2;198;99.94533;46.98219;100.00000;47.00233;96224
CompactingSolver;100;2;199;99.97266;46.99226;100.00000;47.00233;96712
CompactingSolver;100;2;200;99.90432;46.96708;100.00000;47.00233;97196
CompactingSolver;100;2;201;99.97266;46.99226;100.00000;47.00233;97734
CompactingSolver;100;2;202;99.93166;46.97715;100.00000;47.00233;98222
CompactingSolver;100;2;203;99.93166;46.97715;100.00000;47.00233;98716
CompactingSolver;100;2;204;99.89065;46.96205;100.00000;47.00233;99201
CompactingSolver;100;2;205;99.82231;46.93687;100.00000;47.00233;99682
CompactingSolver;100;2;206;99.90432;46.96708;100.00000;47.00233;100160
