Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Working-Agents	%Working-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services	Active-Work-Productivity
SPC-0.9-agents0045-timePerDay04-instance0005.json	549	521	28	49	45	45	100,000	2	2	0	compactingSolver	87,895	86,930	69,268	71,429	0,000	71,429	47,959	42,857	46,667	62,500	0,000	62,500	44,998	95,446	524	47,959
TFS-0.9-agents0070-timePerDay04-instance0000.json	1888	1785	103	108	70	70	100,000	27	11	0	randomSolver	92,270	89,342	86,060	81,209	0,000	85,838	55,434	37,693	58,155	46,693	0,000	59,578	157,260	57,203	1080	55,434
TFS-0.9-agents0070-timePerDay04-instance0000.json	1888	1785	103	108	70	70	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,694	2,701	4,167	10,979	0,000	22,078	36,490	5,667	107	7,694
TFS-0.9-agents0070-timePerDay04-instance0000.json	1888	1785	103	108	70	70	100,000	27	11	0	compactingSolver	95,206	93,700	83,565	69,093	0,000	87,477	57,903	40,162	61,964	46,693	0,000	59,578	276,143	60,593	1144	60,130
MAD-1.0-agents0150-timePerDay06-instance0002.json	8108	7917	191	242	150	150	100,000	54	19	19	randomSolver	84,307	77,451	68,286	65,910	69,956	67,763	47,684	31,045	50,086	41,580	46,875	46,875	1317,381	40,479	3282	47,684
MAD-1.0-agents0150-timePerDay06-instance0002.json	8108	7917	191	242	150	150	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	14,530	1,507	2,431	32,205	37,171	37,171	349,147	3,404	276	14,530
MAD-1.0-agents0150-timePerDay06-instance0002.json	8108	7917	191	242	150	150	100,000	54	19	19	compactingSolver	90,731	87,070	75,606	59,221	71,053	71,053	55,216	38,578	62,238	41,580	46,875	46,875	1423,575	49,729	4032	55,445
MAD-0.9-agents0330-timePerDay06-instance0005.json	7316	7125	191	422	330	330	100,000	54	19	19	randomSolver	80,339	76,491	67,162	64,444	66,667	69,956	41,461	31,920	40,819	41,580	46,875	46,875	6488,310	78,362	5733	41,461
MAD-0.9-agents0330-timePerDay06-instance0005.json	7316	7125	191	422	330	330	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,361	1,901	2,431	32,147	37,171	37,171	688,203	6,233	456	9,361
MAD-0.9-agents0330-timePerDay06-instance0005.json	7316	7125	191	422	330	330	100,000	54	19	19	compactingSolver	92,583	91,116	67,129	59,043	71,053	71,053	49,928	40,386	51,646	41,580	46,875	46,875	4436,295	98,455	7203	50,047
SPC-1.0-agents0020-timePerDay04-instance0002.json	607	579	28	24	20	20	100,000	2	2	0	randomSolver	88,091	86,339	83,872	71,429	0,000	71,429	57,292	46,875	56,250	62,500	0,000	62,500	34,002	47,776	290	57,292
SPC-1.0-agents0020-timePerDay04-instance0002.json	607	579	28	24	20	20	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,556	3,472	4,167	12,500	0,000	12,500	3,421	3,954	24	5,556
SPC-1.0-agents0020-timePerDay04-instance0002.json	607	579	28	24	20	20	100,000	2	2	0	compactingSolver	88,975	87,329	83,586	71,429	0,000	71,429	59,201	48,785	58,542	62,500	0,000	62,500	11,958	49,588	301	59,201
MAD-1.0-agents0270-timePerDay08-instance0009.json	8108	7917	191	362	270	270	100,000	54	19	19	randomSolver	74,540	68,209	59,936	65,285	68,860	68,860	43,064	31,941	42,825	41,580	46,875	46,875	5743,464	80,587	6534	43,064
MAD-1.0-agents0270-timePerDay08-instance0009.json	8108	7917	191	362	270	270	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	10,066	1,360	1,823	32,205	37,171	37,171	645,975	4,884	396	10,066
MAD-1.0-agents0270-timePerDay08-instance0009.json	8108	7917	191	362	270	270	100,000	54	19	19	compactingSolver	92,223	90,503	69,847	58,252	71,053	71,053	50,270	39,147	52,486	41,580	46,875	46,875	3547,946	98,236	7965	50,691
SPC-0.5-agents0025-timePerDay04-instance0000.json	318	290	28	29	25	25	100,000	2	2	0	randomSolver	91,442	90,453	89,419	71,429	0,000	71,429	45,402	36,782	42,667	62,500	0,000	62,500	21,350	86,792	276	45,402
SPC-0.5-agents0025-timePerDay04-instance0000.json	318	290	28	29	25	25	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,316	3,592	4,167	12,500	0,000	12,500	2,036	9,119	29	5,316
SPC-0.5-agents0025-timePerDay04-instance0000.json	318	290	28	29	25	25	100,000	2	2	0	compactingSolver	89,746	88,423	78,317	71,429	0,000	71,429	47,701	39,080	45,333	62,500	0,000	62,500	27,272	91,824	292	47,701
TFS-0.1-agents0050-timePerDay08-instance0001.json	302	199	103	88	50	50	100,000	27	11	0	randomSolver	95,458	92,020	44,432	78,941	0,000	85,281	26,485	4,711	8,292	46,693	0,000	59,578	23,933	100,000	302	26,485
TFS-0.1-agents0050-timePerDay08-instance0001.json	302	199	103	88	50	50	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,312	1,184	2,083	10,979	0,000	22,078	3,856	28,808	87	7,312
TFS-0.1-agents0050-timePerDay08-instance0001.json	302	199	103	88	50	18	36,000	27	11	0	compactingSolver	92,042	76,590	18,600	69,592	0,000	85,312	26,485	4,711	8,292	46,693	0,000	59,578	25,433	100,000	302	43,975
SPC-1.0-agents0020-timePerDay06-instance0008.json	607	579	28	24	20	20	100,000	2	2	0	randomSolver	79,839	76,918	75,819	71,429	0,000	71,429	51,620	41,204	49,444	62,500	0,000	62,500	16,214	61,944	376	51,620
SPC-1.0-agents0020-timePerDay06-instance0008.json	607	579	28	24	20	20	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,398	2,315	2,778	12,500	0,000	12,500	3,090	3,954	24	4,398
SPC-1.0-agents0020-timePerDay06-instance0008.json	607	579	28	24	20	20	100,000	2	2	0	compactingSolver	81,578	78,848	76,032	71,429	0,000	71,429	54,398	43,981	52,778	62,500	0,000	62,500	20,829	65,898	400	54,398
MAD-1.0-agents0150-timePerDay04-instance0008.json	8108	7917	191	242	150	150	100,000	54	19	19	randomSolver	92,257	89,178	79,220	64,506	71,053	68,860	50,129	33,490	54,031	41,580	46,875	46,875	2799,583	29,773	2414	50,129
MAD-1.0-agents0150-timePerDay04-instance0008.json	8108	7917	191	242	150	150	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	15,225	2,260	3,646	32,147	36,595	37,171	357,750	3,392	275	15,225
MAD-1.0-agents0150-timePerDay04-instance0008.json	8108	7917	191	242	150	150	100,000	54	19	19	compactingSolver	95,827	94,734	84,392	58,291	71,053	71,053	56,683	40,044	64,604	41,580	46,875	46,875	1585,340	35,138	2849	57,394
MAD-0.9-agents0390-timePerDay08-instance0004.json	7316	7125	191	482	390	390	100,000	54	19	19	randomSolver	71,220	66,337	58,385	64,468	67,763	67,763	35,285	26,932	33,285	41,580	46,875	46,875	6095,612	99,945	7312	35,285
MAD-0.9-agents0390-timePerDay08-instance0004.json	7316	7125	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	38,194	42,105	42,105	7,991	1,475	1,823	32,205	36,595	37,171	829,494	7,039	515	7,991
MAD-0.9-agents0390-timePerDay08-instance0004.json	7316	7125	191	482	390	304	77,949	54	19	19	compactingSolver	92,418	90,643	46,426	58,179	71,053	71,053	35,301	26,947	33,303	41,580	46,875	46,875	8382,181	100,000	7316	43,295
MAD-0.9-agents0420-timePerDay08-instance0005.json	7316	7125	191	512	420	420	100,000	54	19	19	randomSolver	71,462	66,869	58,491	64,506	67,763	69,956	33,232	25,368	30,924	41,580	46,875	46,875	7679,933	100,000	7316	33,232
MAD-0.9-agents0420-timePerDay08-instance0005.json	7316	7125	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	7,645	1,495	1,823	32,147	37,171	37,171	885,715	7,463	546	7,645
MAD-0.9-agents0420-timePerDay08-instance0005.json	7316	7125	191	512	420	272	64,762	54	19	19	compactingSolver	92,896	91,152	42,619	58,912	71,053	71,053	33,232	25,368	30,924	41,580	46,875	46,875	8215,634	100,000	7316	47,395
SPC-1.0-agents0030-timePerDay06-instance0006.json	607	579	28	34	30	30	100,000	2	2	0	randomSolver	77,862	75,753	75,753	71,429	0,000	71,429	45,670	38,317	43,426	62,500	0,000	62,500	33,681	80,560	489	45,670
SPC-1.0-agents0030-timePerDay06-instance0006.json	607	579	28	34	30	30	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,922	2,451	2,778	12,500	0,000	12,500	4,932	5,601	34	3,922
SPC-1.0-agents0030-timePerDay06-instance0006.json	607	579	28	34	30	30	100,000	2	2	0	compactingSolver	84,297	82,726	78,787	71,429	0,000	71,429	49,265	41,912	47,500	62,500	0,000	62,500	33,335	87,809	533	49,265
TFS-1.0-agents0120-timePerDay08-instance0008.json	2086	1983	103	158	120	120	100,000	27	11	0	randomSolver	74,907	68,377	66,586	81,135	0,000	86,178	38,274	26,147	34,427	46,693	0,000	59,578	513,567	100,000	2086	38,274
TFS-1.0-agents0120-timePerDay08-instance0008.json	2086	1983	103	158	120	120	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	4,995	1,582	2,083	10,979	0,000	22,078	72,493	7,526	157	4,995
TFS-1.0-agents0120-timePerDay08-instance0008.json	2086	1983	103	158	120	98	81,667	27	11	0	compactingSolver	90,597	87,515	53,134	69,541	0,000	86,209	38,274	26,147	34,427	46,693	0,000	59,578	359,606	100,000	2086	45,813
SPC-0.9-agents0055-timePerDay06-instance0001.json	549	521	28	59	55	55	100,000	2	2	0	randomSolver	84,789	83,856	71,005	71,429	0,000	71,429	28,719	24,482	26,263	62,500	0,000	62,500	92,032	98,361	540	28,719
SPC-0.9-agents0055-timePerDay06-instance0001.json	549	521	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,437	2,589	2,778	12,500	0,000	12,500	8,958	10,747	59	3,437
SPC-0.9-agents0055-timePerDay06-instance0001.json	549	521	28	59	55	48	87,273	2	2	0	compactingSolver	84,244	82,844	48,415	71,429	0,000	71,429	28,766	24,529	26,313	62,500	0,000	62,500	67,489	98,543	541	32,639
SPC-0.25-agents0015-timePerDay04-instance0004.json	174	146	28	19	15	15	100,000	2	2	0	randomSolver	91,361	89,523	80,144	71,429	0,000	71,429	42,982	29,825	37,778	62,500	0,000	62,500	7,394	89,655	156	42,982
SPC-0.25-agents0015-timePerDay04-instance0004.json	174	146	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,921	3,289	4,167	12,500	0,000	12,500	0,739	10,920	19	5,921
SPC-0.25-agents0015-timePerDay04-instance0004.json	174	146	28	19	15	15	100,000	2	2	0	compactingSolver	91,172	89,231	77,334	71,429	0,000	71,429	44,079	30,921	39,167	62,500	0,000	62,500	5,542	92,529	161	44,079
TFS-0.9-agents0060-timePerDay06-instance0004.json	1888	1785	103	98	60	60	100,000	27	11	0	randomSolver	86,993	80,118	75,349	81,146	0,000	90,291	51,865	32,313	52,778	46,693	0,000	59,578	185,342	65,837	1243	51,865
TFS-0.9-agents0060-timePerDay06-instance0004.json	1888	1785	103	98	60	60	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,204	1,701	2,778	10,979	0,000	22,078	32,012	5,138	97	7,204
TFS-0.9-agents0060-timePerDay06-instance0004.json	1888	1785	103	98	60	60	100,000	27	11	0	compactingSolver	90,892	87,018	78,523	67,866	0,000	86,209	56,286	36,735	60,000	46,693	0,000	59,578	137,823	74,100	1399	58,682
SPC-0.75-agents0020-timePerDay08-instance0006.json	463	435	28	24	20	20	100,000	2	2	0	randomSolver	70,668	66,416	65,468	71,429	0,000	71,429	43,924	33,507	40,208	62,500	0,000	62,500	14,930	87,689	406	43,924
SPC-0.75-agents0020-timePerDay08-instance0006.json	463	435	28	24	20	20	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,819	1,736	2,083	12,500	0,000	12,500	2,434	5,184	24	3,819
SPC-0.75-agents0020-timePerDay08-instance0006.json	463	435	28	24	20	20	100,000	2	2	0	compactingSolver	79,706	76,765	75,669	71,429	0,000	71,429	47,569	37,153	44,583	62,500	0,000	62,500	16,692	96,760	448	47,569
MAD-0.5-agents0300-timePerDay08-instance0009.json	4150	3959	191	392	300	300	100,000	54	19	19	randomSolver	77,626	72,406	61,062	65,876	67,763	68,860	28,682	18,411	24,056	41,580	46,875	46,875	2447,597	100,000	4150	28,682
MAD-0.5-agents0300-timePerDay08-instance0009.json	4150	3959	191	392	300	300	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,427	1,395	1,823	32,147	37,171	37,171	360,810	10,265	426	9,427
MAD-0.5-agents0300-timePerDay08-instance0009.json	4150	3959	191	392	300	155	51,667	54	19	19	compactingSolver	92,430	89,280	33,331	57,948	71,053	71,053	28,682	18,411	24,056	41,580	46,875	46,875	3086,077	100,000	4150	46,080
MAD-0.75-agents0270-timePerDay06-instance0005.json	6129	5938	191	362	270	270	100,000	54	19	19	randomSolver	80,656	75,964	66,996	64,637	68,860	69,956	42,297	31,174	41,797	41,580	46,875	46,875	2449,708	78,871	4834	42,297
MAD-0.75-agents0270-timePerDay06-instance0005.json	6129	5938	191	362	270	270	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	10,510	1,813	2,431	32,147	37,171	37,171	477,290	6,461	396	10,510
MAD-0.75-agents0270-timePerDay06-instance0005.json	6129	5938	191	362	270	270	100,000	54	19	19	compactingSolver	92,955	91,338	67,615	58,638	71,053	70,395	50,185	39,070	52,383	41,580	46,875	46,711	4365,083	98,042	6009	50,604
SPC-0.9-agents0015-timePerDay08-instance0006.json	549	521	28	19	15	15	100,000	2	2	0	randomSolver	76,283	71,632	69,586	71,429	0,000	71,429	50,439	37,281	47,222	62,500	0,000	62,500	10,578	65,574	360	50,439
SPC-0.9-agents0015-timePerDay08-instance0006.json	549	521	28	19	15	15	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,276	1,645	2,083	12,500	0,000	12,500	2,277	3,461	19	4,276
SPC-0.9-agents0015-timePerDay08-instance0006.json	549	521	28	19	15	15	100,000	2	2	0	compactingSolver	80,659	76,829	73,902	71,429	0,000	71,429	53,399	40,241	50,972	62,500	0,000	62,500	12,903	70,492	387	53,399
TFS-0.9-agents0080-timePerDay04-instance0008.json	1888	1785	103	118	80	80	100,000	27	11	0	randomSolver	91,186	88,233	85,555	81,390	0,000	88,683	55,115	38,877	57,344	46,693	0,000	59,578	341,610	63,771	1204	55,115
TFS-0.9-agents0080-timePerDay04-instance0008.json	1888	1785	103	118	80	80	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,395	2,825	4,167	10,979	0,000	22,078	40,813	6,197	117	7,395
TFS-0.9-agents0080-timePerDay04-instance0008.json	1888	1785	103	118	80	80	100,000	27	11	0	compactingSolver	94,352	92,723	82,789	68,483	0,000	85,096	58,364	42,126	62,135	46,693	0,000	59,578	265,689	68,644	1296	60,411
SPC-0.1-agents0025-timePerDay06-instance0003.json	87	59	28	29	25	23	92,000	2	2	0	randomSolver	96,789	95,554	28,393	71,429	0,000	71,429	14,272	5,651	6,556	62,500	0,000	62,500	3,058	90,805	79	15,329
SPC-0.1-agents0025-timePerDay06-instance0003.json	87	59	28	29	25	25	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	4,119	2,395	2,778	12,500	0,000	12,500	0,490	33,333	29	4,119
SPC-0.1-agents0025-timePerDay06-instance0003.json	87	59	28	29	25	9	36,000	2	2	0	compactingSolver	91,907	87,959	20,607	71,429	0,000	71,429	14,272	5,651	6,556	62,500	0,000	62,500	2,903	90,805	79	31,838
TFS-0.9-agents0090-timePerDay04-instance0006.json	1888	1785	103	128	90	90	100,000	27	11	0	randomSolver	91,655	89,176	87,477	81,497	0,000	88,868	54,650	39,681	56,435	46,693	0,000	59,578	540,340	70,021	1322	54,650
TFS-0.9-agents0090-timePerDay04-instance0006.json	1888	1785	103	128	90	90	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,143	2,930	4,167	10,979	0,000	22,078	48,910	6,727	127	7,143
TFS-0.9-agents0090-timePerDay04-instance0006.json	1888	1785	103	128	90	90	100,000	27	11	0	compactingSolver	95,111	93,921	84,528	70,134	0,000	86,132	58,943	44,141	62,778	46,693	0,000	57,630	230,354	77,172	1457	60,844
SPC-0.75-agents0030-timePerDay08-instance0008.json	463	435	28	34	30	30	100,000	2	2	0	randomSolver	72,688	69,872	64,548	71,429	0,000	71,429	33,150	25,797	29,236	62,500	0,000	62,500	38,653	95,248	441	33,150
SPC-0.75-agents0030-timePerDay08-instance0008.json	463	435	28	34	30	30	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	3,309	1,838	2,083	12,500	0,000	12,500	3,756	7,343	34	3,309
SPC-0.75-agents0030-timePerDay08-instance0008.json	463	435	28	34	30	30	100,000	2	2	0	compactingSolver	82,218	79,939	59,383	71,429	0,000	71,429	34,007	26,654	30,208	62,500	0,000	62,500	22,133	98,272	455	34,007
TFS-0.75-agents0050-timePerDay06-instance0000.json	1591	1488	103	88	50	50	100,000	27	11	0	randomSolver	87,536	79,913	76,032	82,181	0,000	85,900	51,508	29,735	52,333	46,693	0,000	59,578	92,590	65,682	1045	51,508
TFS-0.75-agents0050-timePerDay06-instance0000.json	1591	1488	103	88	50	50	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,707	1,578	2,778	10,979	0,000	22,078	21,602	5,468	87	7,707
TFS-0.75-agents0050-timePerDay06-instance0000.json	1591	1488	103	88	50	50	100,000	27	11	0	compactingSolver	90,960	86,001	76,664	70,257	0,000	86,271	55,454	33,681	59,278	46,693	0,000	59,578	119,246	73,539	1170	58,095
MAD-0.25-agents0390-timePerDay04-instance0004.json	2171	1980	191	482	390	390	100,000	54	19	19	randomSolver	97,570	97,209	55,085	65,563	69,956	68,860	23,331	14,977	18,510	41,580	46,875	46,875	1527,607	100,000	2171	23,331
MAD-0.25-agents0390-timePerDay04-instance0004.json	2171	1980	191	482	390	390	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,459	2,950	3,646	32,147	37,171	36,595	235,021	23,722	515	9,459
MAD-0.25-agents0390-timePerDay04-instance0004.json	2171	1980	191	482	390	144	36,923	54	19	19	compactingSolver	94,404	92,226	25,924	58,441	71,053	71,053	23,331	14,977	18,510	41,580	46,875	46,875	1266,721	100,000	2171	48,681
SPC-0.25-agents0045-timePerDay08-instance0007.json	174	146	28	49	45	44	97,778	2	2	0	randomSolver	95,191	94,415	37,167	71,429	0,000	71,429	11,310	6,207	6,759	62,500	0,000	62,500	12,902	95,402	166	11,545
SPC-0.25-agents0045-timePerDay08-instance0007.json	174	146	28	49	45	45	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	2,934	1,913	2,083	12,500	0,000	12,500	2,064	28,161	49	2,934
SPC-0.25-agents0045-timePerDay08-instance0007.json	174	146	28	49	45	14	31,111	2	2	0	compactingSolver	83,602	78,983	17,803	71,429	0,000	71,429	11,310	6,207	6,759	62,500	0,000	62,500	11,998	95,402	166	30,787
MAD-0.25-agents0420-timePerDay04-instance0005.json	2171	1980	191	512	420	420	100,000	54	19	19	randomSolver	97,978	97,849	52,856	63,287	68,860	69,956	21,964	14,099	17,187	41,580	46,875	46,875	2262,523	100,000	2171	21,964
MAD-0.25-agents0420-timePerDay04-instance0005.json	2171	1980	191	512	420	420	100,000	54	19	19	referenceSolver	100,000	100,000	12,500	37,963	42,105	42,105	9,119	2,991	3,646	32,147	37,171	36,595	253,322	25,104	545	9,119
MAD-0.25-agents0420-timePerDay04-instance0005.json	2171	1980	191	512	420	147	35,000	54	19	19	compactingSolver	94,385	92,040	23,448	59,082	71,053	71,053	21,964	14,099	17,188	41,580	46,875	46,875	1381,509	100,000	2171	47,249
TFS-0.5-agents0050-timePerDay08-instance0008.json	1095	992	103	88	50	50	100,000	27	11	0	randomSolver	80,389	67,939	64,639	81,469	0,000	88,776	44,690	22,917	40,333	46,693	0,000	59,578	173,275	97,808	1071	44,690
TFS-0.5-agents0050-timePerDay08-instance0008.json	1095	992	103	88	50	50	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,312	1,184	2,083	10,979	0,000	22,078	16,183	7,945	87	7,312
TFS-0.5-agents0050-timePerDay08-instance0008.json	1095	992	103	88	50	50	100,000	27	11	0	compactingSolver	90,125	84,184	67,587	69,534	0,000	86,271	45,258	23,485	41,333	46,693	0,000	59,578	83,782	100,000	1095	47,414
SPC-0.1-agents0025-timePerDay04-instance0009.json	87	59	28	29	25	23	92,000	2	2	0	randomSolver	99,531	99,361	31,228	71,429	0,000	71,429	17,098	8,477	9,833	62,500	0,000	62,500	2,845	90,805	79	18,364
SPC-0.1-agents0025-timePerDay04-instance0009.json	87	59	28	29	25	25	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,316	3,592	4,167	12,500	0,000	12,500	0,531	33,333	29	5,316
SPC-0.1-agents0025-timePerDay04-instance0009.json	87	59	28	29	25	10	40,000	2	2	0	compactingSolver	95,749	93,900	24,682	71,429	0,000	71,429	17,098	8,477	9,833	62,500	0,000	62,500	2,714	90,805	79	35,417
TFS-0.25-agents0100-timePerDay08-instance0004.json	600	497	103	138	100	100	100,000	27	11	0	randomSolver	92,196	88,193	47,372	81,448	0,000	86,642	21,388	7,503	10,354	46,693	0,000	59,578	118,458	100,000	600	21,388
TFS-0.25-agents0100-timePerDay08-instance0004.json	600	497	103	138	100	100	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	5,418	1,510	2,083	10,979	0,000	22,078	16,043	22,833	137	5,418
TFS-0.25-agents0100-timePerDay08-instance0004.json	600	497	103	138	100	30	30,000	27	11	0	compactingSolver	91,467	83,214	18,901	69,383	0,000	81,942	21,388	7,503	10,354	46,693	0,000	59,578	191,615	100,000	600	46,849
TFS-0.75-agents0040-timePerDay04-instance0004.json	1591	1488	103	78	40	40	100,000	27	11	0	randomSolver	94,724	91,244	85,379	81,900	0,000	88,837	55,441	30,876	60,208	46,693	0,000	59,578	79,234	42,803	681	55,441
TFS-0.75-agents0040-timePerDay04-instance0004.json	1591	1488	103	78	40	40	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	9,051	2,137	4,167	10,979	0,000	22,078	18,249	4,840	77	9,051
TFS-0.75-agents0040-timePerDay04-instance0004.json	1591	1488	103	78	40	40	100,000	27	11	0	compactingSolver	95,150	92,465	82,888	69,836	0,000	89,425	55,601	31,036	60,521	46,693	0,000	59,578	170,507	42,992	684	57,825
SPC-0.1-agents0035-timePerDay04-instance0007.json	87	59	28	39	35	26	74,286	2	2	0	randomSolver	98,378	97,788	21,952	71,429	0,000	71,429	12,714	6,303	7,024	62,500	0,000	62,500	8,175	90,805	79	16,528
SPC-0.1-agents0035-timePerDay04-instance0007.json	87	59	28	39	35	35	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,021	3,739	4,167	12,500	0,000	12,500	0,682	44,828	39	5,021
SPC-0.1-agents0035-timePerDay04-instance0007.json	87	59	28	39	35	10	28,571	2	2	0	compactingSolver	92,557	89,096	15,637	71,429	0,000	71,429	12,714	6,303	7,024	62,500	0,000	62,500	7,762	90,805	79	35,417
TFS-0.5-agents0040-timePerDay08-instance0006.json	1095	992	103	78	40	40	100,000	27	11	0	randomSolver	82,580	69,869	65,876	76,346	0,000	88,915	47,455	22,890	44,635	46,693	0,000	59,578	69,041	87,671	960	47,455
TFS-0.5-agents0040-timePerDay08-instance0006.json	1095	992	103	78	40	40	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,982	1,068	2,083	10,979	0,000	22,078	14,279	7,032	77	7,982
TFS-0.5-agents0040-timePerDay08-instance0006.json	1095	992	103	78	40	40	100,000	27	11	0	compactingSolver	90,734	84,701	77,139	69,080	0,000	84,910	50,233	25,668	50,052	46,693	0,000	59,578	82,068	97,169	1064	53,673
TFS-0.9-agents0080-timePerDay06-instance0002.json	1888	1785	103	118	80	80	100,000	27	11	0	randomSolver	83,449	76,978	74,229	82,184	0,000	90,754	49,830	33,592	49,549	46,693	0,000	59,578	577,661	81,038	1530	49,830
TFS-0.9-agents0080-timePerDay06-instance0002.json	1888	1785	103	118	80	80	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	6,453	1,883	2,778	10,979	0,000	22,078	43,973	6,197	117	6,453
TFS-0.9-agents0080-timePerDay06-instance0002.json	1888	1785	103	118	80	80	100,000	27	11	0	compactingSolver	90,628	87,372	77,855	69,257	0,000	86,503	54,044	37,806	55,764	46,693	0,000	59,578	364,427	90,519	1709	55,940
SPC-0.25-agents0055-timePerDay08-instance0009.json	174	146	28	59	55	52	94,545	2	2	0	randomSolver	94,604	93,733	30,189	71,429	0,000	71,429	9,393	5,155	5,530	62,500	0,000	62,500	18,853	95,402	166	9,896
SPC-0.25-agents0055-timePerDay08-instance0009.json	174	146	28	59	55	55	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	2,790	1,942	2,083	12,500	0,000	12,500	2,493	33,908	59	2,790
SPC-0.25-agents0055-timePerDay08-instance0009.json	174	146	28	59	55	14	25,455	2	2	0	compactingSolver	83,587	78,376	12,825	71,429	0,000	71,429	9,393	5,155	5,530	62,500	0,000	62,500	14,834	95,402	166	30,787
TFS-0.25-agents0050-timePerDay06-instance0004.json	600	497	103	88	50	50	100,000	27	11	0	randomSolver	89,757	83,413	75,310	82,086	0,000	86,827	37,462	15,688	27,611	46,693	0,000	59,578	47,418	100,000	600	37,462
TFS-0.25-agents0050-timePerDay06-instance0004.json	600	497	103	88	50	50	100,000	27	11	0	referenceSolver	100,000	100,000	14,286	20,635	0,000	29,870	7,707	1,578	2,778	10,979	0,000	22,078	8,235	14,500	87	7,707
TFS-0.25-agents0050-timePerDay06-instance0004.json	600	497	103	88	50	36	72,000	27	11	0	compactingSolver	91,101	83,622	48,023	69,030	0,000	85,529	37,462	15,688	27,611	46,693	0,000	59,578	78,721	100,000	600	47,777
SPC-0.5-agents0010-timePerDay08-instance0006.json	318	290	28	14	10	10	100,000	2	2	0	randomSolver	73,457	65,414	61,676	71,429	0,000	71,429	48,363	30,506	42,708	62,500	0,000	62,500	7,376	70,755	225	48,363
SPC-0.5-agents0010-timePerDay08-instance0006.json	318	290	28	14	10	10	100,000	2	2	0	referenceSolver	100,000	100,000	14,286	14,286	0,000	14,286	5,060	1,488	2,083	12,500	0,000	12,500	0,897	4,403	14	5,060
SPC-0.5-agents0010-timePerDay08-instance0006.json	318	290	28	14	10	10	100,000	2	2	0	compactingSolver	76,834	70,120	69,118	71,429	0,000	71,429	50,298	32,440	45,417	62,500	0,000	62,500	5,352	74,843	238	50,298
