Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services
MAD-0.1-agents259-hours8.json	984	793	191	351	259	253	97,683	54	19	19	randomSolver	41,205	54,477	28,684	75,000	66,667	75,000	15,590	11,270	7,292	43,750	43,750	42,188	5756,704	100,000	984
MAD-0.1-agents207-hours8.json	984	793	191	299	207	207	100,000	54	19	19	referenceSolver	22,366	38,692	12,500	87,500	12,500	12,500	13,297	5,643	1,823	87,500	1,563	1,563	415,800	35,264	347
MAD-0.1-agents207-hours8.json	984	793	191	299	207	203	98,068	54	19	19	randomSolver	47,386	52,826	62,500	87,500	75,000	87,500	18,301	11,808	9,115	45,313	45,313	56,250	5483,942	100,000	984
MAD-0.1-agents115-hours6.json	984	793	191	207	115	115	100,000	54	19	19	referenceSolver	26,812	25,901	12,500	87,500	12,500	87,500	18,749	5,036	2,431	87,500	1,563	87,500	214,646	25,915	255
MAD-0.1-agents115-hours6.json	984	793	191	207	115	115	100,000	54	19	19	randomSolver	64,043	51,013	50,416	87,500	87,500	87,500	28,763	17,654	17,014	54,688	54,688	37,500	4430,760	100,000	984
MAD-0.1-agents445-hours6.json	984	793	191	537	445	445	100,000	54	19	19	referenceSolver	18,017	57,494	12,500	12,500	12,500	87,500	8,718	11,179	2,431	1,563	1,563	87,500	786,655	59,451	585
MAD-0.1-agents445-hours6.json	984	793	191	537	445	387	86,966	54	19	19	randomSolver	28,736	58,645	25,000	58,333	75,000	87,500	11,088	13,117	4,861	32,813	54,688	56,250	8170,488	100,000	984
MAD-0.1-agents398-hours8.json	984	793	191	490	398	398	100,000	54	19	19	referenceSolver	18,546	54,746	12,500	87,500	12,500	87,500	8,828	7,984	1,823	87,500	1,563	87,500	718,008	54,675	538
MAD-0.1-agents398-hours8.json	984	793	191	490	398	349	87,688	54	19	19	randomSolver	30,632	56,290	25,000	62,500	62,500	75,000	11,168	10,397	3,646	40,625	51,563	54,688	7602,857	100,000	984
MAD-0.1-agents481-hours8.json	984	793	191	573	481	481	100,000	54	19	19	referenceSolver	17,648	59,456	12,500	12,500	12,500	87,500	7,810	8,671	1,823	3,125	1,563	87,500	846,902	63,110	621
